SMILES,type,EO,PO,CMC,AW_ST_CMC,Gamma_max,Area_min,Pi_CMC,pC20,source
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,5.5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M K N03; authors=SCHI; reference=62019; original CMC=5.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,6.5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M LI CL; authors=SCHI; reference=62019; original CMC=6.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,8.7e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M LI N03; authors=SCHI; reference=62019; original CMC=8.7 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,5.3e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N MG CL2; authors=SCHI; reference=62019; original CMC=5.3 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,7.6e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N MG (N03) 2; authors=SCHI; reference=62019; original CMC=7.6 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,8e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA BR; authors=SCHI; reference=62019; original CMC=8.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,5.2e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA BR03; authors=SCHI; reference=62019; original CMC=5.2 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,2.5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N NA CITRATE; authors=SCHI; reference=62019; original CMC=2.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,6.5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=4.3 E-1 M NA CL; authors=SCHI; reference=62019; original CMC=6.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,5.5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA CL; authors=SCHI; reference=62019; original CMC=5.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,4.5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=1.29 E 0 M NA CL; authors=SCHI; reference=62019; original CMC=4.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,3.2e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA F; authors=SCHI; reference=62019; original CMC=3.2 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,8.3e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA I; authors=SCHI; reference=62019; original CMC=8.3 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,8e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA N03; authors=SCHI; reference=62019; original CMC=8.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,8e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA OH; authors=SCHI; reference=62019; original CMC=8.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,2.3e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N NA2 S04; authors=SCHI; reference=62019; original CMC=2.3 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,8.5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA CNS; authors=SCHI; reference=62019; original CMC=8.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N SR CL2; authors=SCHI; reference=62019; original CMC=5.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,4.5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M (CH3)4 N CL; authors=SCHI; reference=62019; original CMC=4.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,9e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=5. E-1 M UREA; authors=SCHI ATLA; reference=62020; original CMC=9.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,4.2e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 N NA2 S04 4.3 E-1 M NA CNS; authors=SCHI; reference=62019; original CMC=4.2 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,0.00014,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=45; additives=7.5 E1I 0001; authors=SCHI MANN; reference=66001; original CMC=1.4 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCCO.C(C(=O)O)C(CC(=O)O)(C(=O)O)O.C(C(CO)(CO)CO)O,nonionic,15,0,0.0003,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 321; name=NONYL BENZENE/OXYETHYLENE/15 ALCOHOL BRANCHED CHAIN, REDUCED 0E DISTRIBUTION; temperature=45; additives=9.0 E1I 0001; authors=SCHI MANN; reference=66001; original CMC=3.0 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCCCC,nonionic,14,0,5.5e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 326; name=DODECYL/OXYETHYLENE/14 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=25; additives=nan; authors=SCHI; reference=62019; original CMC=5.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCCCC,nonionic,14,0,2.5e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 326; name=DODECYL/OXYETHYLENE/14 ALCOHOL REDUCED POLYDISPERSITY OF HEAD GROUPS; temperature=55; additives=nan; authors=SCHI; reference=62019; original CMC=2.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCCCCCCCC(=O)O.CCOCC.C(C(CO)(CO)CO)O,nonionic,7,0,1.74e-06,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 330; name=HEXADECYL/OXYETHYLENE/7 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=ELWO MACF; reference=62027; original CMC=1.74 X10-6 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCC(COCC)(COCC)COCC.CCCC(COCC)(COCC)COCC(COCC)(COCC)COCC,nonionic,9,0,8e-06,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 331; name=HEXADECYL/OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=18; additives=nan; authors=MATH OTTE; reference=66037; original CMC=8.0 X10-6 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCC(COCC)(COCC)COCC.CCCC(COCC)(COCC)COCC(COCC)(COCC)COCC,nonionic,9,0,3.6e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 331; name=HEXADECYL/OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=CARL CHAL; reference=64009; original CMC=3.6 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCC(COCC)(COCC)COCC.CCCC(COCC)(COCC)COCC(COCC)(COCC)COCC,nonionic,9,0,3.5e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 331; name=HEXADECYL/OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=CARL CHAL; reference=64009; original CMC=3.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCC(COCC)(COCC)COCC.CCCC(COCC)(COCC)COCC(COCC)(COCC)COCC,nonionic,9,0,2.09e-06,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 331; name=HEXADECYL/OXYETHYLENE/9 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=ELWO MACF; reference=62027; original CMC=2.09 X10-6 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CC.CC(CC1CCCCCCCCCCCC1CCC(CC(CCCCCC(CC(CC=O)O)O)O)(O)O)C(C)OC.CO.CO.C=O.C#C.OO,nonionic,12,0,2.34e-06,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 332; name=HEXADECYL/OXYETHYLENE/12 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=25; additives=nan; authors=ELWO MACF; reference=62027; original CMC=2.34 X10-6 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,8,0,0.000205,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 335; name=OCTYL BENZENE/OXYETHYLENE/8.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=nan; authors=HSIA DUNN; reference=56014; original CMC=2.05 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,nonionic,9,0,8.5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 336; name=NONYL BENZENE/OXYETHYLENE/9.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=nan; authors=HSIA DUNN; reference=56014; original CMC=8.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CC(=CCCC(=CCCC(C)(C(CCC(C(C)(CCC=C(C)CCC=C(C)C)O)OC(=O)C)OC1C(C(C(C(O1)CO)O)O)O)O)C)C,nonionic,10,0,8.3e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 337; name=NONYL BENZENE/OXYETHYLENE/10.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=nan; authors=HSIA DUNN; reference=56014; original CMC=8.3 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CC(=CCCC(=CCCC(C)(C(CCC(C(C)(CCC=C(C)CCC=C(C)C)O)OC(=O)C)OC1C(C(C(C(O1)CO)O)O)O)O)C)C,nonionic,10,0,4.6e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 337; name=NONYL BENZENE/OXYETHYLENE/10.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=8.6 E-1 M NA CL; authors=HSIA DUNN; reference=56014; original CMC=4.6 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CC(=CCCC(=CCCC(C)(C(CCC(C(C)(CCC=C(C)CCC=C(C)C)O)OC(=O)C)OC1C(C(C(C(O1)CO)O)O)O)O)C)C,nonionic,10,0,9.5e-05,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 337; name=NONYL BENZENE/OXYETHYLENE/10.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=5.0 E-1 C 0168; authors=HSIA DUNN; reference=56014; original CMC=9.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CC(=CCCC(=CCCC(C)(C(CCC(C(C)(CCC=C(C)CCC=C(C)C)O)OC(=O)C)OC1C(C(C(C(O1)CO)O)O)O)O)C)C,nonionic,10,0,0.00013,,,,,,"PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 337; name=NONYL BENZENE/OXYETHYLENE/10.5 ALCOHOL BRANCHED CHAIN, NATURAL 0E DISTRIBUTION; temperature=25; additives=5.0 E-1 C 0169; authors=HSIA DUNN; reference=56014; original CMC=1.30 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets"
CCCCCCCCCCCCOCCOCCOCCOCCOCCO,nonionic,5,0,4e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 377; name=DODECYL/OXYETHYLENE/ 5 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=CARL CHAL; reference=64009; original CMC=4.0 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCOCCO,nonionic,5,0,3.5e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 377; name=DODECYL/OXYETHYLENE/ 5 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=CARL CHAL; reference=64009; original CMC=3.5 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCOCCO,nonionic,5,0,5e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 377; name=DODECYL/OXYETHYLENE/ 5 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=DONB JAN; reference=63021; original CMC=5.00 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCOCCOCCOCCOCCOCCO,nonionic,5,0,5.7e-05,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 377; name=DODECYL/OXYETHYLENE/ 5 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=23; additives=nan; authors=LANG; reference=60012; original CMC=5.7 X10-5 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCOCCOCCOCCOCCOCCO,nonionic,5,0,0.00086,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 378; name=DECYL/OXYETHYLENE/5 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=CARL CHAL; reference=64009; original CMC=8.6 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCOCCOCCOCCOCCOCCO,nonionic,5,0,0.001,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 378; name=DECYL/OXYETHYLENE/5 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=CARL CHAL; reference=64009; original CMC=1.0 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCOCCOCCOCCOCCOCCO,nonionic,5,0,0.00078,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 378; name=DECYL/OXYETHYLENE/5 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=DONB JAN; reference=63021; original CMC=7.8 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCOCCOCCOCCOCCO,nonionic,4,0,0.00042,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 379; name=DECYL/OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=16; additives=nan; authors=CARL CHAL; reference=64009; original CMC=4.2 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCOCCOCCOCCOCCO,nonionic,4,0,0.00064,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 379; name=DECYL/OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=CARL CHAL; reference=64009; original CMC=6.4 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOCCOCCOCCOCCO,nonionic,4,0,0.09,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 380; name=HEXYL/OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=CARL CHAL; reference=64009; original CMC=9. X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOCCOCCOCCOCCO,nonionic,4,0,0.09,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 380; name=HEXYL/OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=DONB JAN; reference=63021; original CMC=9.0 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOCCOCCOCCOCCO,nonionic,4,0,0.075,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 380; name=HEXYL/OXYETHYLENE/4 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=MULL METC; reference=62015; original CMC=7.5 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCOCCOCCOCCOCCOCCO,nonionic,5,0,0.0925,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 381; name=HEXYL/OXYETHYLENE/5 ALCOHOL HOMOGENEOUS HEAD GROUP; temperature=20; additives=nan; authors=DONB JAN; reference=63021; original CMC=9.25 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
