名称,smiles,EO,PO,亲油亲水值HLB,CMC（临界胶束浓度）,表面张力（γcmc）,界面张力（IFT）,润湿性接触角θ,最小分子截面积Amin,最大表面过剩浓度Γmax,表面张力降低效率参数Pc20,文献或来源（如果可以）,source_temperature
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0009,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=2. E-1 M NA CL; authors=MYSE MYSE; reference=65018; original CMC=9.0 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0007,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=3. E-1 M NA CL; authors=MYSE MYSE; reference=65018; original CMC=7. X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.000554,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=4. E-1 M NA CL; authors=WILL MYSE; reference=55005; original CMC=1.6 X10-2 D 5.89 X10-4 M 5.54 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0006569,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=4.0 E-1 M NA CL; authors=SCHO; reference=66036; original CMC=1.894X10-2 D 6.569X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.006104,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=2.22 E Q PENTADECANOL V.BR*; authors=SCHI FOWK; reference=57014; original CMC=1.76 X10-1 D 6.104X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0102,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=4.5 EOM UREA; authors=SCHI; reference=64020; original CMC=1.02 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.00832,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=1.078E 1 C 0003; authors=MYSE OTTE; reference=61017; original CMC=8.32 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.00854,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=2.006E 1 C 0003; authors=MYSE OTTE; reference=61017; original CMC=8.54 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.00988,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=3.478E 1 C 0003; authors=MYSE OTTE; reference=61017; original CMC=9.88 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.01115,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=4.912E 1 C 0003; authors=MYSE OTTE; reference=61017; original CMC=1.115X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.01281,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=5.998E 1 C 0003; authors=MYSE OTTE; reference=61017; original CMC=1.281X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.01498,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=7.100E 1 C 0003; authors=MYSE OTTE; reference=61017; original CMC=1.498x10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0191,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=8.466E 1 C 0003; authors=MYSE OTTE; reference=61017; original CMC=1.91 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0265,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=9.495E 1 C 0003; authors=MYSE OTTE; reference=61017; original CMC=2.65 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0064,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=3.80 1 C 0092; authors=KLEV; reference=48005; original CMC=6.4 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DODECYL 1 SULFATE,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0037,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=25; additives=9. E-3 M H CL 1. E-3 M NA CL; authors=JAME PETH; reference=60020; original CMC=3.7 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM OCTYL 1 SULFATE,CCCCC(CC)COS(=O)(=O)[O-].[Na+],0.0,0.0,,0.129,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 2; name=SODIUM OCTYL 1 SULFATE; temperature=25; additives=nan; authors=PRIN HERM; reference=56011; original CMC=3.0 X10 0 D 1.29 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0326,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=nan; authors=MYSE KAPA; reference=61005; original CMC=3.26 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0335,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=nan; authors=MYSE KAPA; reference=61005; original CMC=3.35 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0327,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=nan; authors=FLOC; reference=61007; original CMC=3.27 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0322,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=nan; authors=PRIN HERM; reference=56011; original CMC=8.4 X10-1 D 3.22 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.031,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=nan; authors=SCHI; reference=64020; original CMC=3.1 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0332,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=nan; authors=MUKE KAPA; reference=66002; original CMC=3.32 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0325,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=1.00 A DEUTERIUM OXIDE; authors=MUKE KAPA; reference=66002; original CMC=3.25 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0302,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=1.00 E-2 M NA CL; authors=MYSE KAPA; reference=61005; original CMC=3.02 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0161,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=7.5 E-2 M NA CL; authors=PRIN HERM; reference=56011; original CMC=4.2 X10-1 D 1.61 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0151,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=1.00 E-1 M NA CL; authors=MYSE KAPA; reference=61005; original CMC=1.51 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0073,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=3. E-1 M NA CL; authors=MYSE MYSE; reference=65018; original CMC=7.3 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.008,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=3.00 E-1 M NA CL; authors=MYSE KAPA; reference=61005; original CMC=8.0 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0065,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=4. E-1 M NA CL; authors=MYSE MYSE; reference=65018; original CMC=6.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0046,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=6. E-1 M NA CL; authors=MYSE MYSE; reference=65018; original CMC=4.6 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.00277,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=1.0 EOM NA CL; authors=MYSE MYSE; reference=65018; original CMC=2.77 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0015,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=1.2 EOM NA CL; authors=PRIN HERM; reference=56011; original CMC=4. X10-2 D 1.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.037,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=3. EOM UREA; authors=SCHI; reference=64020; original CMC=3.7 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.043,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=4.5 EOM UREA; authors=SCHI; reference=64020; original CMC=4.3 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.05,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=6. EOM UREA; authors=SCHI; reference=64020; original CMC=5.0 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 1 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.00303,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 3; name=SODIUM DECYL 1 SULFATE; temperature=25; additives=5.00 0004; authors=FLOC; reference=61007; original CMC=3.03 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM TETRADECYL 1 SULFATE,CCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0014,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 4; name=SODIUM TETRADECYL 1 SULFATE; temperature=25; additives=nan; authors=BENT SPAR; reference=66038; original CMC=1.4 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM TETRADECYL 1 SULFATE,CCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.00205,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 4; name=SODIUM TETRADECYL 1 SULFATE; temperature=25; additives=nan; authors=FLOC; reference=61007; original CMC=2.05 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM HEXADECYL 1 SULFATE,CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.00021,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 5; name=SODIUM HEXADECYL 1 SULFATE; temperature=25; additives=nan; authors=BENT SPAR; reference=66038; original CMC=2.1 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM DECYL 2 SULFATE,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.0456,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 15; name=SODIUM DECYL 2 SULFATE; temperature=25; additives=nan; authors=FLOC; reference=61007; original CMC=4.56 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM TETRADECYL 2 SULFATE,CCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.00327,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 16; name=SODIUM TETRADECYL 2 SULFATE; temperature=25; additives=nan; authors=FLOC; reference=61007; original CMC=3.27 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
SODIUM TETRADECYL 4 SULFATE,CCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,0.0,,0.00512,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 17; name=SODIUM TETRADECYL 4 SULFATE; temperature=25; additives=nan; authors=FLOC; reference=61007; original CMC=5.12 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
OCTYL BETA D GLUCOSIDE,CCCCCCCCOC1C(C(C(C(O1)CO)O)O)O,0.0,0.0,,0.025,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 18; name=OCTYL BETA D GLUCOSIDE; temperature=25; additives=nan; authors=SHIN YAMA; reference=61008; original CMC=2.5 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
OCTYL BETA D GLUCOSIDE,CCCCCCCCOC1C(C(C(C(O1)CO)O)O)O,0.0,0.0,,0.017,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 18; name=OCTYL BETA D GLUCOSIDE; temperature=25; additives=9.3 E-1 N CA CL2; authors=SHIN YAMA; reference=61008; original CMC=1.7 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
OCTYL BETA D GLUCOSIDE,CCCCCCCCOC1C(C(C(C(O1)CO)O)O)O,0.0,0.0,,0.012,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 18; name=OCTYL BETA D GLUCOSIDE; temperature=25; additives=9.3 E-1 N NA CL; authors=SHIN YAMA; reference=61008; original CMC=1.2 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
OCTYL BETA D GLUCOSIDE,CCCCCCCCOC1C(C(C(C(O1)CO)O)O)O,0.0,0.0,,0.009,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 18; name=OCTYL BETA D GLUCOSIDE; temperature=25; additives=9.3 E-1 N NA2 S04; authors=SHIN YAMA; reference=61008; original CMC=9. X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
OCTYL BETA D GLUCOSIDE,CCCCCCCCOC1C(C(C(C(O1)CO)O)O)O,0.0,0.0,,0.0125,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 18; name=OCTYL BETA D GLUCOSIDE; temperature=25; additives=8.9 C 0019; authors=SHIN YAMA; reference=61008; original CMC=1.25 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
OCTYL BETA D GLUCOSIDE,CCCCCCCCOC1C(C(C(C(O1)CO)O)O)O,0.0,0.0,,0.015,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 18; name=OCTYL BETA D GLUCOSIDE; temperature=25; additives=3.4 E-1 C 0020; authors=SHIN YAMA; reference=61008; original CMC=1.5 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DECYL BETA D GLUCOSIDE,CCCCCCCCCCOC1C(C(C(C(O1)CO)O)O)O,0.0,0.0,,0.0022,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 19; name=DECYL BETA D GLUCOSIDE; temperature=25; additives=nan; authors=SHIN YAMA; reference=61008; original CMC=2.2 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DODECYL BETA D GLUCOSIDE,CCCCCCCCCCCCOC1C(C(C(C(O1)CO)O)O)O,0.0,0.0,,0.00019,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 20; name=DODECYL BETA D GLUCOSIDE; temperature=25; additives=nan; authors=SHIN YAMA; reference=61008; original CMC=1.9 X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DIMETHYL DODECYL AMINE OXIDE,CCCCCCCCCCCC[N+](C)(C)[O-],0.0,0.0,,0.002,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 21; name=DIMETHYL DODECYL AMINE OXIDE; temperature=25; additives=nan; authors=BENJ; reference=64016; original CMC=2. X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DIMETHYL DODECYL AMINE OXIDE,CCCCCCCCCCCC[N+](C)(C)[O-],0.0,0.0,,0.0035,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 21; name=DIMETHYL DODECYL AMINE OXIDE; temperature=25; additives=1. E-1 M NA CL 2.0 E O PH OF SOLUTION; authors=TOKI OHKI; reference=66027; original CMC=3.50 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DIMETHYL DODECYL AMINE OXIDE,CCCCCCCCCCCC[N+](C)(C)[O-],0.0,0.0,,0.0031,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 21; name=DIMETHYL DODECYL AMINE OXIDE; temperature=25; additives=1. E-1 M NA CL 3.2 E 0 PH OF SOLUTION; authors=TOKI OHKI; reference=66027; original CMC=3.10 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DIMETHYL DODECYL AMINE OXIDE,CCCCCCCCCCCC[N+](C)(C)[O-],0.0,0.0,,0.00195,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 21; name=DIMETHYL DODECYL AMINE OXIDE; temperature=25; additives=1. E-1 M NA CL 4.2 E 0 PH OF SOLUTION; authors=TOKI OHKI; reference=66027; original CMC=1.95 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DIMETHYL DODECYL AMINE OXIDE,CCCCCCCCCCCC[N+](C)(C)[O-],0.0,0.0,,0.00125,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 21; name=DIMETHYL DODECYL AMINE OXIDE; temperature=25; additives=1. E-1 M NA CL 5.1 E 0 PH OF SOLUTION; authors=TOKI OHKI; reference=66027; original CMC=1.25 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DIMETHYL DODECYL AMINE OXIDE,CCCCCCCCCCCC[N+](C)(C)[O-],0.0,0.0,,0.00101,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 21; name=DIMETHYL DODECYL AMINE OXIDE; temperature=25; additives=1. E-1 M NA CL 6.1 E 0 PH OF SOLUTION; authors=TOKI OHKI; reference=66027; original CMC=1.01 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DIMETHYL DODECYL AMINE OXIDE,CCCCCCCCCCCC[N+](C)(C)[O-],0.0,0.0,,0.001,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 21; name=DIMETHYL DODECYL AMINE OXIDE; temperature=25; additives=1. E-1 M NA CL 7.1 E 0 PH OF SOLUTION; authors=TOKI OHKI; reference=66027; original CMC=1.00 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
DIMETHYL DODECYL AMINE OXIDE HYDROCHLORIDE,CC(C)CCCN(CCCC(C)C)CCO.Cl,0.0,0.0,,0.005,,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 22; name=DIMETHYL DODECYL AMINE OXIDE HYDROCHLORIDE; temperature=25; additives=1. E-2 M H CL; authors=BENJ; reference=64016; original CMC=5. X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets,25
