Compound No.,Mol. Wgt.,Name,Additives,Temperature,CMC,Qual. Mat. Meth.,Method,Authors,Reference,Source,Evaluation,CMC Value 1,CMC Units 1,CMC Value 2,CMC Units 2,CMC Value 3,CMC Units 3
44,182.3,POTASSIUM OCTANOATE,2.16 0090 1.5 E O C 0091 2. E 0 I K OH,25,1.7 X10-1 M,BG,VISUAL SPCTR CHNGE PNCN,SHIN,54003,L,L,0.17,M,,,,
44,182.3,POTASSIUM OCTANOATE,0188,25,,,SEE CMPD NMBR IN ADDITV,SHIN,54003,,X,,,,,,
45,334.4,SODIUM P 1 METHYL DECYL BENZENE SULFONATE,,19,2.45 X10-3 W,BC,KRAFFT POINT SOLUBILITY,GERS,57012,T,L,0.00245,W,,,,
45,334.4,SODIUM P 1 METHYL DECYL BENZENE SULFONATE,,35,2.53 X10-3 W,BA,SPECFC CONDCTNCE GRAPH,GERS,57012,T,2,0.00253,W,,,,
45,334.4,SODIUM P 1 METHYL DECYL BENZENE SULFONATE,,40,1.90 X10-3 W,BC,SURFACE TENSION LOG PLOT,GERS,57012,T,L,0.0019,W,,,,
46,362.4,SODIUM P 1 METHYL DODECYL BENZENE SULFONATE,,27.7,7.1 X10-4 W,CC,KRAFFT POINT SOLUBILITY,GERS,57012,T,L,0.00071,W,,,,
46,362.4,SODIUM P 1 METHYL DODECYL BENZENE SULFONATE,,35,7.2 X10-4 W,CA,SPECFC CONDCTNCE GRAPH,GERS,57012,T,3,0.00072,W,,,,
46,362.4,SODIUM P 1 METHYL DODECYL BENZENE SULFONATE,,40,6.2 X10-4 W,CD,SURFACE TENSION MINIMUM,GERS,57012,T,L,0.00062,W,,,,
47,390.5,SODIUM P 1 METHYL TETRADECYL BENZENE SULFONATE,,32.6,5.0 X10-4 W,BC,KRAFFT POINT SOLUBILITY,GERS,57012,T,L,0.0005,W,,,,
47,390.5,SODIUM P 1 METHYL TETRADECYL BENZENE SULFONATE,,40,2.2 X10-4 W,BC,SURFACE TENSION LOG PLOT,GERS,57012,T,L,0.00022,W,,,,
47,390.5,SODIUM P 1 METHYL TETRADECYL BENZENE SULFONATE,,40,3.1 X10-4 W,BB,SPECFC CONDCTNCE GRAPH,GERS,57012,T,3,0.00031,W,,,,
48,418.6,SODIUM P 1 METHYL HEXADECYL BENZENE SULFONATE,,45.5,1.4 X10-4 W,CD,KRAFFT POINT SOLUBILITY,GERS,57012,T,L,0.00014,W,,,,
48,418.6,SODIUM P 1 METHYL HEXADECYL BENZENE SULFONATE,,50,1.3 X10-4 W,CC,SPECFC CONDCTNCE GRAPH,GERS,57012,T,L,0.00013,W,,,,
48,418.6,SODIUM P 1 METHYL HEXADECYL BENZENE SULFONATE,,50,1.4 X10-4 W,CD,SURFACE TENSION MINIMUM,GERS,57012,T,L,0.00014,W,,,,
49,292.3,SODIUM P OCTYL BENZENE SULFONATE,,25,1.11 X10-2 W,CD,SURFACE TENSION MINIMUM,GERS,57012,T,L,0.0111,W,,,,
49,292.3,SODIUM P OCTYL BENZENE SULFONATE,,25,1.1 X10-2 M,CE,EQUIV COND 1ST DEVIATION,LING TART,43001,T,L,0.011,M,,,,
49,292.3,SODIUM P OCTYL BENZENE SULFONATE,,25,1.23 X10-2 W,CB,EQUIV CONDCTNCE GRAPH,LING TART,43001,P,L,0.0123,W,,,,
49,292.3,SODIUM P OCTYL BENZENE SULFONATE,,35,1.47 X10-2 W,CA,SPECFC CONDCTNCE GRAPH,GERS,57012,T,3,0.0147,W,,,,
49,292.3,SODIUM P OCTYL BENZENE SULFONATE,,40,1.2 X10-2 M,CE,EQUIV COND 1ST DEVIATION,LING TART,43001,T,L,0.012,M,,,,
49,292.3,SODIUM P OCTYL BENZENE SULFONATE,,40,1.32 X10-2 W,CB,EQUIV CONDCTNCE GRAPH,LING TART,43001,P,L,0.0132,W,,,,
49,292.3,SODIUM P OCTYL BENZENE SULFONATE,,60,1.63 X10-2 W,CB,EQUIV CONDCTNCE GRAPH,LING TART,43001,P,L,0.0163,W,,,,
49,292.3,SODIUM P OCTYL BENZENE SULFONATE,,60,1.5 X10-2 M,CE,EQUIV COND 1ST DEVIATION,LING TART,43001,T,L,0.015,M,,,,
49,292.3,SODIUM P OCTYL BENZENE SULFONATE,,UNK,1.12 X10-2 M,CG,METHOD NOT CITED,KLEV CARR,56001,T,L,0.0112,M,,,,
50,320.4,SODIUM P DECYL BENZENE SULFONATE,,50,1.47 X10-2 W,CA,SPECFC CONDCTNCE GRAPH,GERS,57012,T,3,0.0147,W,,,,
50,320.4,SODIUM P DECYL BENZENE SULFONATE,,50,3.14 X10-3 W,CD,SURFACE TENSION MINIMUM,GERS,57012,T,L,0.00314,W,,,,
50,320.4,SODIUM P DECYL BENZENE SULFONATE,,UNK,3.5 X10-3 M,CG,METHOD NOT CITED,KLEV CARR,56001,T,L,0.0035,M,,,,
51,348.4,SODIUM P DODECYL BENZENE SULFONATE,,23,1.6 X10-3 M,HG,STREAMING CURRENT,CARD,66011,T,L,0.0016,M,,,,
51,348.4,SODIUM P DODECYL BENZENE SULFONATE,,60,1.20 X10-3 W,CA,SPECFC CONDCTNCE GRAPH,GERS,57012,T,3,0.0012,W,,,,
51,348.4,SODIUM P DODECYL BENZENE SULFONATE,,60,1.26 X10-3 W,CB,EQUIV CONDCTNCE GRAPH,LING TART,43001,P,L,0.00126,W,,,,
51,348.4,SODIUM P DODECYL BENZENE SULFONATE,,60,1.2 X10-3 M,CE,EQUIV COND 1ST DEVIATION,LING TART,43001,T,L,0.0012,M,,,,
51,348.4,SODIUM P DODECYL BENZENE SULFONATE,,UNK,2.8 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,FAVA EYRI,56016,T,L,0.0028,M,,,,
51,348.4,SODIUM P DODECYL BENZENE SULFONATE,,UNK,2.8 X10-3 M,CG,VISUAL SPCTR CHNGE RHD6,FAVA EYRI,56016,T,L,0.0028,M,,,,
51,348.4,SODIUM P DODECYL BENZENE SULFONATE,,UNK,1.0 X10-3 M,CB,SURFACE TENSION LOG PLOT,FAVA EYRI,56016,T,L,0.001,M,,,,
52,388.5,SODIUM HEXADECYL MONO OXYETHYLENE SULFATE,,25,2.2 X10-4 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL BIST,58003,T,L,0.00022,M,,,,
52,388.5,SODIUM HEXADECYL MONO OXYETHYLENE SULFATE,,25,2.1 X10-4 M,CC,SURFACE TENSION LOG PLOT,WEIL BIST,58003,T,L,0.00021,M,,,,
52,388.5,SODIUM HEXADECYL MONO OXYETHYLENE SULFATE,,25,2.34 X10-4 M,CC,EQUIV CONDCTNCE GRAPH,WEIL BIST,58003,T,L,0.000234,M,,,,
52,388.5,SODIUM HEXADECYL MONO OXYETHYLENE SULFATE,,50,2.4 X10-4 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.00024,M,,,,
53,432.6,SODIUM HEXADECYL DI OXYETHYLENE SULFATE,,25,1.4 X10-4 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL BIST,58003,T,L,0.00014,M,,,,
53,432.6,SODIUM HEXADECYL DI OXYETHYLENE SULFATE,,25,1.2 X10-4 M,CC,SURFACE TENSION LOG PLOT,WEIL BIST,58003,T,L,0.00012,M,,,,
53,432.6,SODIUM HEXADECYL DI OXYETHYLENE SULFATE,,25,1.34 X10-4 M,CC,EQUIV CONDCTNCE GRAPH,WEIL BIST,58003,T,L,0.000134,M,,,,
53,432.6,SODIUM HEXADECYL DI OXYETHYLENE SULFATE,,50,1.4 X10-4 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.00014,M,,,,
54,476.6,SODIUM HEXADECYL TRI OXYETHYLENE SULFATE,,25,1.0 X10-4 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL BIST,58003,T,L,0.0001,M,,,,
54,476.6,SODIUM HEXADECYL TRI OXYETHYLENE SULFATE,,25,7.0 X10-5 M,CD,SURFACE TENSION LOG PLOT,WEIL BIST,58003,T,L,0.00007,M,,,,
54,476.6,SODIUM HEXADECYL TRI OXYETHYLENE SULFATE,,25,1.23 X10-4 M,CC,EQUIV COND MAX BEGINING,WEIL BIST,58003,T,L,0.000123,M,,,,
54,476.6,SODIUM HEXADECYL TRI OXYETHYLENE SULFATE,,50,1.95 X10-4 M,CD,SURFACE TENSION UNSPEC,GOTT,60018,G,L,0.000195,M,,,,
54,476.6,SODIUM HEXADECYL TRI OXYETHYLENE SULFATE,,50,1.2 X10-4,CG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,,,,,,
55,520.7,SODIUM HEXADECYL TETRA OXYETHYLENE SULFATE,,25,8.0 X10-5 M,CD,SURFACE TENSION LOG PLOT,WEIL BIST,58003,T,L,0.00008,M,,,,
55,520.7,SODIUM HEXADECYL TETRA OXYETHYLENE SULFATE,,25,1.0 X10-4 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL BIST,58003,T,L,0.0001,M,,,,
55,520.7,SODIUM HEXADECYL TETRA OXYETHYLENE SULFATE,,50,1.01 X10-4 M,CD,SURFACE TENSION UNSPEC,GOTT,60018,G,L,0.000101,M,,,,
55,520.7,SODIUM HEXADECYL TETRA OXYETHYLENE SULFATE,,50,1.2 X10-4,CG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,,,,,,
56,416.6,SODIUM OCTADECYL MONO OXYETHYLENE SULFATE,,25,1.1 X10-4 M,BG,VISUAL SPCTR CHNGE PNCN,WEIL BIST,58003,T,L,0.00011,M,,,,
56,416.6,SODIUM OCTADECYL MONO OXYETHYLENE SULFATE,,25,1.9 X10-4 M,BD,SURFACE TENSION LOG PLOT,WEIL BIST,58003,T,L,0.00019,M,,,,
56,416.6,SODIUM OCTADECYL MONO OXYETHYLENE SULFATE,,50,9.0 X10-5 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.00009,M,,,,
57,460.6,SODIUM OCTADECYL DI OXYETHYLENE SULFATE,,25,7.0 X10-5 M,BG,VISUAL SPCTR CHNGE PNCN,WEIL BIST,58003,T,L,0.00007,M,,,,
57,460.6,SODIUM OCTADECYL DI OXYETHYLENE SULFATE,,25,8.0 X10-5 M,BD,SURFACE TENSION LOG PLOT,WEIL BIST,58003,T,L,0.00008,M,,,,
57,460.6,SODIUM OCTADECYL DI OXYETHYLENE SULFATE,,50,1.00 X10-4 M,CD,SURFACE TENSION UNSPEC,GOTT,60018,G,L,0.0001,M,,,,
57,460.6,SODIUM OCTADECYL DI OXYETHYLENE SULFATE,,50,7.0 X10-5 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.00007,M,,,,
58,504.7,SODIUM OCTADECYL TRI OXYETHYLENE SULFATE,,25,5.0 X10-5 M,CD,SURFACE TENSION LOG PLOT,WEIL BIST,58003,T,L,0.00005,M,,,,
58,504.7,SODIUM OCTADECYL TRI OXYETHYLENE SULFATE,,25,5.0 X10-5 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL BIST,58003,T,L,0.00005,M,,,,
58,504.7,SODIUM OCTADECYL TRI OXYETHYLENE SULFATE,,50,6.98 X10-5 M,CD,SURFACE TENSION UNSPEC,GOTT,60018,G,L,0.0000698,M,,,,
58,504.7,SODIUM OCTADECYL TRI OXYETHYLENE SULFATE,,50,7.0 X10-5 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.00007,M,,,,
59,548.7,SODIUM OCTADECYL TETRA OXYETHYLENE SULFATE,,25,4.0 X10-5 M,CD,SURFACE TENSION LOG PLOT,WEIL BIST,58003,T,L,0.00004,M,,,,
59,548.7,SODIUM OCTADECYL TETRA OXYETHYLENE SULFATE,,25,4.0 X10-5 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL BIST,58003,T,L,0.00004,M,,,,
59,548.7,SODIUM OCTADECYL TETRA OXYETHYLENE SULFATE,,50,3.97 X10-5 M,CD,SURFACE TENSION UNSPEC,GOTT,60018,G,L,0.0000397,M,,,,
59,548.7,SODIUM OCTADECYL TETRA OXYETHYLENE SULFATE,,50,7.0 X10-5 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.00007,M,,,,
60,471.7,TRIETHANOL AMMONIUM HEXADECYL SULFATE,,50,3.4 X10-4 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.00034,M,,,,
61,370.5,SODIUM OLEYL/CIS 9 OCTADECENOYL/ SULFATE,,25,3.0 X10-4 M,BG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.0003,M,,,,
61,370.5,SODIUM OLEYL/CIS 9 OCTADECENOYL/ SULFATE,,50,3.50 X10-3 M,CD,SURFACE TENSION UNSPEC,GOTT,60018,G,L,0.0035,M,,,,
61,370.5,SODIUM OLEYL/CIS 9 OCTADECENOYL/ SULFATE,,50,2.9 X10-4 M,BG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.00029,M,,,,
62,370.5,SODIUM ELAIDYL/TRANS 9 OCTADECENOYL/SULFATE,,50,1.8 X10-4 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.00018,M,,,,
63,441.4,SODIUM 9 10 DICHLORO OCTADECYL SULFATE,,25,3.1 X10-4 M,BG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.00031,M,,,,
63,441.4,SODIUM 9 10 DICHLORO OCTADECYL SULFATE,,50,2.6 X10-4 M,BG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.00026,M,,,,
64,372.5,SODIUM OCTADECYL 1 SULFATE,,,53005,,VALUES FRM REF IN CMC,KLIN LANG,57022,,R,,,,,,
64,372.5,SODIUM OCTADECYL 1 SULFATE,,40,1.65 X10-4 M,BE,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,L,0.000165,M,,,,
64,372.5,SODIUM OCTADECYL 1 SULFATE,,40,3.0 X10-4 M,BD,EQUIV CONDCTNCE GRAPH,EVAN,56006,KL,L,0.0003,M,,,,
64,372.5,SODIUM OCTADECYL 1 SULFATE,,50,1.7 X10-4 M,CD,EQUIV CONDCTNCE GRAPH,LANG,53005,T,L,0.00017,M,,,,
64,372.5,SODIUM OCTADECYL 1 SULFATE,,50,2.31 X10-4 M,CD,SURFACE TENSION UNSPEC,GOTT,60018,G,L,0.000231,M,,,,
64,372.5,SODIUM OCTADECYL 1 SULFATE,,50,1.9 X10-4 M,BB,INTERFACIAL TENSION LOGM,KLIN LANG,57022,T,L,0.00019,M,,,,
64,372.5,SODIUM OCTADECYL 1 SULFATE,,50,2.3 X10-4 M,BB,SURFACE TENSION LOG PLOT,KLIN LANG,57022,T,L,0.00023,M,,,,
64,372.5,SODIUM OCTADECYL 1 SULFATE,,50,1.1 X10-4 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.00011,M,,,,
64,372.5,SODIUM OCTADECYL 1 SULFATE,,50,1.1 X10-4 M,BG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,63013,T,L,0.00011,M,,,,
64,372.5,SODIUM OCTADECYL 1 SULFATE,,UNK,1.0 X10-2 D 2.68 X10-4 M,XG,VISUAL SPCTR CHNGE PNCN,DEMC,61031,T M,L,0.01,D,0.000268,M,,
64,372.5,SODIUM OCTADECYL 1 SULFATE,E 0 0001,50,,,GRAPH DATA NOT RETRIEVED,LANG,53005,,R,,,,,,
65,499.7,TRIETHANOLAMMONTUM OCTADECYL 1 SULFATE,,50,7.0 X10-5 M,CG,VISUAL SPCTR CHNGE PNCN,WEIL STIR,59004,T,L,0.00007,M,,,,
66,232.2,SODIUM OCTYL 2 SULFATE,,40,1.80 X10-1 M,BB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,3,0.18,M,,,,
67,288.3,SODIUM DODECYL 2 SULFATE,,55,2.82 X10-1 D 9.781X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,SCHI FOWK,57014,T M,L,0.282,D,0.009781,M,,
67,288.3,SODIUM DODECYL 2 SULFATE,2.22 E 1 Q N-C10 GLYCEROL ETHER,55,1.76 X10-1 D 6.104X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,SCHI FOWK,57014,T M,L,0.176,D,0.006104,M,,
68,302.3,SODIUM TRIDECYL 2 SULFATE,,40,6.50 X10-3 M,BB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,3,0.0065,M,,,,
69,330.4,SODIUM PENTADECYL 2 SULFATE,,40,1.71 X10-3 M,BB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,L,0.00171,M,,,,
70,358.5,SODIUM HEPTADECYL 2 SULFATE,,40,4.9 X10-4 M,BC,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,L,0.00049,M,,,,
71,372.5,SODTUM OCTADECYL 2 SULFATE,,40,2.6 X10-4 M,BC,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,L,0.00026,M,,,,
72,274.3,SODIUM UNDECYL 3 SULFATE,,40,2.89 X10-2 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,3,0.0289,M,,,,
72,274.3,SODIUM UNDECYL 3 SULFATE,,RM,3.88 X10-2 M,CG,VISUAL SPCTR CHNGE PNCN,WINS,48008,T,L,0.0388,M,,,,
73,316.4,SODIUM TETRADECYL 3 SULFATE,,40,4.3 X10-3 M,CB,UNSPECIFIED CONDUCTANCE,WINS,48008,L,L,0.0043,M,,,,
73,316.4,SODIUM TETRADECYL 3 SULFATE,,40,4.30 X10-3 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,3,0.0043,M,,,,
73,316.4,SODIUM TETRADECYL 3 SULFATE,,60,4.85 X10-3 M,CB,UNSPECIFIED CONDUCTANCE,WINS,48008,L,L,0.00485,M,,,,
73,316.4,SODIUM TETRADECYL 3 SULFATE,,RM,4.53 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,WINS,48008,T,L,0.00453,M,,,,
74,330.4,SODIUM PENTADECYL 3 SULFATE,,40,2.20 X10-3 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,L,0.0022,M,,,,
75,344.4,SODIUM HEXADECYL 4 SULFATE,,40,1.72 X10-3 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,3,0.00172,M,,,,
76,372.5,SODIUM OCTADECYL 4 SULFATE,,40,4.5 X10-4 M,CC,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,L,0.00045,M,,,,
77,316.4,SODIUM TETRADECYL 5 SULFATE,,40,6.9 X10-3 M,CB,UNSPECIFIED CONDUCTANCE,WINS,48008,L,L,0.0069,M,,,,
77,316.4,SODIUM TETRADECYL 5 SULFATE,,40,6.75 X10-3 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,L,0.00675,M,,,,
77,316.4,SODIUM TETRADECYL 5 SULFATE,,60,7.95 X10-3 M,CB,UNSPECIFIED CONDUCTANCE,WINS,48008,L,L,0.00795,M,,,,
77,316.4,SODIUM TETRADECYL 5 SULFATE,,RM,7.95 X10-3 M,CG,VISUAL SPCTR CHNGE PNCN,WINS,48008,T,L,0.00795,M,,,,
78,330.4,SODIUM PENTADECYL 5 SULFATE,,40,3.40 X10-3 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,3,0.0034,M,,,,
79,386.5,SODIUM NONADECYL 5 SULFATE,,40,3.3 X10-4 M,CC,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,L,0.00033,M,,,,
80,274.3,SODIUM UNDECYL 6 SULFATE,,40,8.3 X10-2 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,3,0.083,M,,,,
81,344.4,SODIUM HEXADECYL 6 SULFATE,,40,2.35 X10-3 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,3,0.00235,M,,,,
82,372.5,SODIUM OCTADECYL 6 SULFATE,,40,7.2 X10-4 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,L,0.00072,M,,,,
83,302.3,SODIUM TRIDECYL 7 SULFATE,,40,1.93 X10-2 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,3,0.0193,M,,,,
84,316.4,SODIUM TETRADECYL 7 SULFATE,,40,9.7 X10-3 M,CB,UNSPECIFIED CONDUCTANCE,WINS,48008,L,L,0.0097,M,,,,
84,316.4,SODIUM TETRADECYL 7 SULFATE,,40,9.70 X10-3 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,L,0.0097,M,,,,
84,316.4,SODIUM TETRADECYL 7 SULFATE,,60,1.15 X10-2 M,CB,UNSPECIFIED CONDUCTANCE,WINS,48008,L,L,0.0115,M,,,,
84,316.4,SODIUM TETRADECYL 7 SULFATE,,RM,1.58 X10-2 M,CG,VISUAL SPCTR CHNGE PNCN,WINS,48008,T,L,0.0158,M,,,,
85,330.4,SODIUM PENTADECYL 8 SULFATE,,40,6.65 X10-3 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,3,0.00665,M,,,,
86,344.4,SODIUM HEXADECYL 8 SULFATE,,40,4.25 X10-3 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,3,0.00425,M,,,,
87,358.5,SODIUM HEPTADECYL 9 SULFATE,,40,2.35 X10-3 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,L,0.00235,M,,,,
88,386.5,SODIUM 1 NONYL DECYL SULFATE,,40,9.4 X10-4 M,CB,SPECFC CONDCTNCE GRAPH,EVAN,56006,T,L,0.00094,M,,,,
89,526.8,SODIUM 1 TETRADECYL PENTADECYL SULFATE,,40,8. X10-5 M,CG,EQUIV CONDCTNCE MAXIMUM,EVAN,56006,T,L,0.00008,M,,,,
90,210.3,POTASSIUM DECANOATE,,,,,GRAPH DATA NOT RETRIEVED,KLEV,46007,,R,,,,,,
90,210.3,POTASSIUM DECANOATE,,25,9.9 X10-2 M,DB,REFRACTIVE INDEX,KLEV,48005,T,L,0.099,M,,,,
90,210.3,POTASSIUM DECANOATE,,25,1.00 X10-1 M,CG,VISUAL SPCTR CHNGE PNCN,KLEV,50003,T,L,0.1,M,,,,
90,210.3,POTASSIUM DECANOATE,,25,9.98 X10-2 M,DG,VISUAL SPCTR CHNGE PNCN,HERZ,52015,T,L,0.0998,M,,,,
90,210.3,POTASSIUM DECANOATE,,25,9.5 X10-2 M,BG,UNSPEC SPCTR CHNG PNCN,KLEV,58011,T,L,0.095,M,,,,
90,210.3,POTASSIUM DECANOATE,,25,9.98 X10-2 M,DG,VISUAL SPCTR CHNGE PNCN,HERZ,52017,T,L,0.0998,M,,,,
90,210.3,POTASSIUM DECANOATE,,30,1.06 X10-1 M,DB,FOTOMTR SOLUBLZTN PDMAB,KOLT STRI,48016,T,L,0.106,M,,,,
90,210.3,POTASSIUM DECANOATE,,45,9.8 X10-2 M,DB,REFRACTIVE INDEX,KLEV,48005,T,L,0.098,M,,,,
90,210.3,POTASSIUM DECANOATE,,45,1.18 X10-1 M,DB,REFRACTIVE INDEX,KLEV,48005,T,L,0.118,M,,,,
90,210.3,POTASSIUM DECANOATE,,50,1.05 X10-1 M,DB,FOTOMTR SOLUBLZTN PDMAB,KOLT STRI,48016,T,L,0.105,M,,,,
90,210.3,POTASSIUM DECANOATE,,50,48016,,VALUES FRM REF IN CMC,KOLT STRI,49005,,R,,,,,,
90,210.3,POTASSIUM DECANOATE,,UNK,9.5 X10-2 M,DG,VISUAL SPCTR CHNGE PNCN,CORR HARK,46015,T,L,0.095,M,,,,
90,210.3,POTASSIUM DECANOATE,0.22 E-1 P BENZENE,25,9.3 X10-2 M,CG,VISUAL SPCTR CHNGE PNCN,KLEV,50003,T,L,0.093,M,,,,
90,210.3,POTASSIUM DECANOATE,1.05 E-2 M K CL,25,9.49 X10-2 M,DG,VISUAL SPCTR CHNGE PNCN,HERZ,52017,T,L,0.0949,M,,,,
90,210.3,POTASSIUM DECANOATE,2.29 E-2 M K CL,25,9.17 X10-2 M,DG,VISUAL SPCTR CHNGE PNCN,HERZ,52017,T,L,0.0917,M,,,,
90,210.3,POTASSIUM DECANOATE,3.79 E-2 M K CL,25,8.85 X10-2 M,DG,VISUAL SPCTR CHNGE PNCN,HERZ,52017,T,L,0.0885,M,,,,
90,210.3,POTASSIUM DECANOATE,5.59 E-2 M K CL,25,8.38 X10-2 M,DG,VISUAL SPCTR CHNGE PNCN,HERZ,52017,T,L,0.0838,M,,,,
90,210.3,POTASSIUM DECANOATE,7.87 E-2 M K CL,25,7.87 X10-2 M,DG,VISUAL SPCTR CHNGE PNCN,HERZ,52017,T,L,0.0787,M,,,,
90,210.3,POTASSIUM DECANOATE,1.10 E-1 M K CL,25,7.31 X10-2 M,DG,VISUAL SPCTR CHNGE PNCN,HERZ,52017,T,L,0.0731,M,,,,
90,210.3,POTASSIUM DECANOATE,1.51 E-1 M K CL,25,6.45 X10-2 M,DG,VISUAL SPCTR CHNGE PNCN,HERZ,52017,T,L,0.0645,M,,,,
90,210.3,POTASSIUM DECANOATE,2.27 E-1 M K CL,25,5.68 X10-2 M,DG,VISUAL SPCTR CHNGE PNCN,HERZ,52017,T,L,0.0568,M,,,,
90,210.3,POTASSIUM DECANOATE,3.44 E-1 M K CL,25,4.69 X10-2 M,DG,VISUAL SPCTR CHNGE PNCN,HERZ,52017,T,L,0.0469,M,,,,
90,210.3,POTASSIUM DECANOATE,3.86 E-1 M K CL,25,4.29 X10-2 M,DG,VISUAL SPCTR CHNGE PNCN,HERZ,52017,T,L,0.0429,M,,,,
90,210.3,POTASSIUM DECANOATE,1. N K CL,50,2.2 X10-2 M,DC,FOTOMTR SOLUBLZTN PDMAB,KOLT STRI,49005,T,L,0.022,M,,,,
90,210.3,POTASSIUM DECANOATE,E O K OH,0,1.68 X10-1 W,CB,VAPR PRESURE LOWERING,HUFF MCBA,51004,T,L,0.168,W,,,,
90,210.3,POTASSIUM DECANOATE,2. E O I K OH,10,1.09 X10-1 M,BG,VISUAL SPCTR CHNGE PNCN,SHIN,55004,S,L,0.109,M,,,,
90,210.3,POTASSIUM DECANOATE,4.4 E-2 N K OH,20,7. X10-2 M,XG,VISCOSITY MINIMUM,SATA TYUZ,53006,T,L,0.07,M,,,,
90,210.3,POTASSIUM DECANOATE,4.4 E-2 N K OH,20,5.7 X10-2 M,CE,DIFFUSION COEFFICIENT,TYUZ,61025,T,L,0.057,M,,,,
90,210.3,POTASSIUM DECANOATE,4.4 E-2 N K OH,20,1.06 X10-1 M,CE,DIFFUSION COEFFICIENT,TYUZ,61025,T,L,0.106,M,,,,
90,210.3,POTASSIUM DECANOATE,2. I K OH,25,1.00 X10-1 M,BG,VISUAL SPCTR CHNGE PNCN,SHIN,54005,G,L,0.1,M,,,,
90,210.3,POTASSIUM DECANOATE,E 0 K OH,30,9.8 X10-2 W,CB,VAPR PRESURE LOWERING,HUFF MCBA,51004,T,L,0.098,W,,,,
90,210.3,POTASSIUM DECANOATE,E 0 K OH,50,1.15 X10-1 W,CB,VAPR PRESURE LOWERING,HUFF MCBA,51004,T,L,0.115,W,,,,
90,210.3,POTASSIUM DECANOATE,1. E-1 N K2 S04,50,8.2 X10-2 M,DB,FOTOMTR SOLUBLZTN PDMAB,KOLT STRI,49005,T,L,0.082,M,,,,
90,210.3,POTASSIUM DECANOATE,2. E-1 N K2 S04,50,6.5 X10-2 M,DB,FOTOMTR SOLUBLZTN PDMAB,KOLT STRI,49005,T,L,0.065,M,,,,
90,210.3,POTASSIUM DECANOATE,2. E-1 N K2 S04,50,4.5 X10-2 M,DC,FOTOMTR SOLUBLZTN PDMAB,KOLT STRI,49005,T,L,0.045,M,,,,
